1928,143.811155152888,103.08,100.83547085898
1929,131.877782276331,106.337328,105.074396573995
1930,98.7452878127973,111.175676424,109.845752878052
1931,55.4577739895273,113.743834549394,107.034958281592
1932,50.6649110000087,114.960893579073,116.443659701673
1933,75.9883610317284,116.064518157432,118.604006419744
1934,75.0851894387234,116.43882622849,128.048968413589
1935,110.180323130549,116.64259417439,133.775379398378
1936,145.375675791014,116.840886584486,140.488061258546
1937,94.0046675619179,117.194330266404,142.425596819666
1938,121.531729134656,117.285155872361,148.426341187154
1939,120.197839790987,117.329137805813,154.975299338188
1940,107.369276767902,117.358470090264,163.34781136372
1941,93.656657282616,117.455290828089,160.044595867404
1942,111.614162733053,117.851702434633,163.717408463718
1943,139.586134208002,118.299538903885,167.793971934465
1944,166.150320475342,118.74907715172,172.119048077343
1945,225.667166899591,119.200323644896,178.667174991151
1946,206.645348620549,119.653284874747,184.256553400569
1947,217.390906748818,120.332317266411,185.951155037562
1948,229.792134422698,121.56271521046,189.579130765151
1949,271.851502794806,122.902944145656,198.42012543806
1950,355.596823541109,124.343981165763,199.27252984764
1951,439.796685990857,126.181163487488,198.684050324112
1952,519.624132509187,128.291543446816,203.190197019238
1953,513.346009098645,130.719460906547,211.610074205477
1954,783.177720941252,131.977635717772,218.57162973953
1955,1038.47276161979,134.168464470687,215.6505529551
1956,1115.73006602201,137.596468737913,210.785964244643
1957,999.054154286055,142.040834678148,225.113113313234
1958,1435.84018085313,144.565610514552,220.387948149293
1959,1608.95163719483,149.271221136801,214.5550918222
1960,1614.36632765113,153.816529820416,239.528239653995
1961,2044.3965961044,157.304319634094,244.464726985179
1962,1864.2553972253,161.673447111931,258.383433912592
1963,2285.79946860074,166.701491317112,262.735029711929
1964,2661.02387183834,172.544378587777,272.529962111383
1965,2990.97067410174,179.277922962165,274.489057625587
1966,2692.74235698571,187.954974433534,282.471037287323
1967,3333.69491850398,196.098123700867,278.006240772016
1968,3694.2294451636,206.412885007532,287.10988788588
1969,3389.77428817223,219.958730586152,272.714056501835
1970,3510.4890625433,234.662971725836,318.40657993094
1971,4009.7209883374,245.316670642189,349.568702739143
1972,4761.75871158201,255.012812049321,359.421118522147
1973,4080.44401626831,272.162423659638,372.571131759121
1974,3023.5361494892,293.329856159767,379.980113673778
1975,4142.09749344777,310.900314543737,393.679360411178
1976,5129.20070577759,326.35206017656,456.607276908399
1977,4771.19767505354,343.085762062114,462.497330909702
1978,5081.76847770986,366.87018251707,458.90104096931
1979,6022.88609127529,403.327906904703,461.978983465238
1980,7934.26377893418,448.581298059411,448.166993361641
1981,7561.16373278301,512.728423681907,484.913170211756
1982,9105.08192003563,569.179823129285,644.035242416457
1983,11138.8982595973,617.261288688131,664.645719074318
1984,11823.5107638272,676.595530063278,755.923937272273
1985,15516.6020253746,727.255620376766,950.290790539676
1986,18386.33220753,771.145497066503,1181.06145058674
1987,19455.0785188944,815.274298136134,1122.47479176798
1988,22672.4023652987,867.859490365915,1214.78258208797
1989,29808.5826449673,938.242895034591,1429.72192591702
1990,28895.11305332,1009.0802336097,1518.87045422406
1991,37631.5051586375,1065.68963471521,1746.76952371159
1992,40451.5077871379,1101.97636677726,1910.29575127153
1993,44483.3303923925,1134.84281191639,2181.76707031422
1994,45073.1440680869,1180.06629797126,2006.42596594795
1995,61838.1896558701,1245.14695430437,2477.55043513307
1996,75863.6884383998,1307.68446008431,2512.94491373485
1997,100977.340690684,1373.75521743007,2762.70978239912
1998,129592.252317425,1438.69949533408,3174.94564179898
1999,156658.049072466,1503.58484257364,2912.87880886013
2000,142508.977701416,1590.22891912695,3398.02655551488
2001,125622.007088071,1648.63007618189,3587.37075204697
2002,98027.816765413,1675.9561196946,4129.65207797358
2003,125824.388480804,1693.21846772746,4145.15142984928
2004,139341.420618326,1714.00272441881,4331.29706954412
2005,146077.850278722,1765.59420642382,4455.49844059919
2006,168884.339348426,1848.17987542929,4542.8708203458
2007,178147.198234355,1933.9816261461,5006.69438448444
2008,113030.221310207,1964.63523492051,6013.10403779789
2009,142344.87355945,1967.28749248765,5344.64558304662
2010,163441.938623722,1969.84496622789,5796.95940487921
2011,166871.562967954,1970.43591971776,6726.52126523437
2012,193388.430925585,1971.42113767762,6926.40468624756
2013,255553.308086296,1972.72227562848,6295.78540661326
2014,290115.415011036,1973.76781843457,6972.3418672789
2015,294115.792218362,1977.91273085328,7061.88763093991
2016,328742.282301783,1988.00008578063,7110.65352915739
2017,399768.635071844,2015.63328697298,7309.87386604251
2018,382850.004060447,2063.40379587424,7308.65367370163
